,제목,가사,장르
30,노란 셔츠의 사나이,"노란 샤쓰 입은 말 없는 그 사람이
어쩐지 나는 좋아 어쩐지 맘에 들어
노란 샤쓰 입은 말 없는 그 사람이
어쩐지 나는 좋아 어쩐지 맘에 들어
미남은 아니지만 씩씩한 생김생김
그이가 나는 좋아 어쩐지 맘이 쏠려
아아 야릇한 마음 처음 느껴본 심정
아아 그이도 나를 좋아하고 계실까
노오란 샤쓰 입은 말 없는 그 사람이
어쩐지 어쩐지
나는 좋아 나는 좋아
어쩐지 맘에 들어
아아 야릇한 마음 처음 느껴본 심정
아아 그이도 나를
좋아하고 계실까
노오란
노오란 노오란
샤쓰 입은 샤쓰 입은
말 없는 말 없는
그 사람이 밥 밥 슈비두밥
어쩐지 어쩐지
나는 좋아 나는 좋아
어쩐지 맘에 들어
어쩐지 맘에들어
노오란",트로트
31,나이를 먹으니,"세월 따라 가버리는 나이마저도
멈출 수도 없는 나의 한계 때문에
거울 속에 비쳐지는 새치 머리가
나를 슬프게 하네
나이 따라가는 것이 청춘이지만
돌아보면 내 꿈마저 사라진 지금
커피잔에 보일 듯한 나의 얼굴이
차라리 편하구나
눈이 아프고 손이 저려도
그저 나이 땜에 찾아온 거지
누굴 원망하면 안 되는 거지
내가 택한 삶인데
일어서야지 그래 잘해 왔듯이
그 어떤 힘든 일도 견뎌 왔잖아
나이 따라가는 것이 청춘이지만
돌아보면 내 꿈마저 사라진 지금
커피잔에 보일 듯한 나의 얼굴이
차라리 편하구나
눈이 아프고 손이 저려도
그저 나이 땜에 찾아온 거지
누굴 원망하면 안 되는 거지
내가 택한 삶인데
일어서야지 그래 잘해 왔듯이
그 어떤 힘든 일도 견뎌 왔잖아
일어서야지 그래 잘해 왔듯이
그 어떤 힘든 일도 견뎌 왔잖아",트로트
32,최진사댁 셋째딸,"건너마을에 최진사 댁에
딸이 셋 있는데
그 중에서도 둘째 따님이
제일 예쁘다던데
아따 그 양반 호랑이라고
소문이 나서
먹쇠도 얼굴 한번
밤쇠도 얼굴 한번
못봤다나요
그렇다면 내가
최진사 만나 뵙고 넙죽 절하고
아랫마을 사는 칠복이 놈이라고
말씀을 드리고나서
아 염치없지만
둘째 따님을 사랑하오니
사위감 없으시면
이 몸이 어떠냐고 졸라봐야지
다음날 아침 용기를 내서
뛰어갔더니만
먹쇠란 놈이 눈물 흘리며
엉금 엉금 기면서
아침 일찍이 최진사 댁에
문을 두드리니
얘기도 꺼내기 전
볼기만 맞았다고 넋두리허네
그렇지만 나는 대문을 활짝 열고
뛰어 들어가
요즘 보기 드문
사위감 왔노라고
말씀을 드리고나서
아 육간 대청에 무릎 꿇고서
머리를 조아리니
최진사 호탕하게
껄껄껄 웃으시며
좋아하셨네
웃는 소리에 깜짝 놀라서
고개를 들어보니
최진사 양반 보이지 않고
구경꾼만 모였네
아차 이제는 틀렸구나하고
일어 서려니까
둘째딸 사뿐사뿐
내게로 걸어와서
절을 하네요
얼씨구나 좋다
지화자 좋을시고 땡이로구나
천하에 호랑이 최진사 사위되고
예쁜 색시 얻으니
먹쇠란 놈도 밤쇠란 놈도
나를 보면은
일곱 개 복 중에서
한 개가 맞았다고
놀려대겠지
놀려대겠지
놀려대겠지",트로트
33,한잔의 추억,"늦은 밤 쓸쓸히 창가에 앉아
꺼져가는 불빛을 바라보면은
어디선가 날 부르는
소리가 들려
취한 눈 크게 뜨고 바라보면은
반쯤 찬 술잔위에 어리는 얼굴
마시자 한잔의 추억
마시자 한잔의 술
마시자 마셔버리자
기나긴 겨울밤을 함께 지내며
소리없는 흐느낌을 서로 달래며
마주치는 술잔위에 흐르던 사연
흔들리는 불빛위에 어리는 모습
그리운 그 얼굴을 술잔에 담네
마시자 한잔의 추억
마시자 한잔의 술
마시자 마셔버리자
어두운 밤거리에 나 홀로 서서
희미한 가로등을 바라보면은
어디선가 날 부르는
소리가 들려
행여하는 마음에 뒤돌아보면
보이는 건 외로운 내 그림자
마시자 한잔의 추억
마시자 한잔의 술
마시자 마셔버리자
마시자 마셔버리자
마시자 마셔버리자",트로트
34,당신의 의미,"당신 사랑하는 내 당신
둘도 없는 내 당신
당신 없는 이 세상은
아무런 의미가 없어요
가지 마세요 가지 마세요
나를 두고 가지 마세요
당신 위하여 입은 앞치마에
눈물이 젖게 하지 마세요
당신 사랑하는 내 당신
둘도 없는 내 당신
당신 없는 내 인생은
아무런 의미가 없어요
당신 사랑하는 내 당신
둘도 없는 내 당신
당신 없는 이 세상은
아무런 의미가 없어요
가지 마세요 가지 마세요
나를 두고 가지 마세요
당신 위하여 입은 앞치마에
눈물이 젖게 하지 마세요
당신 사랑하는 내 당신
둘도 없는 내 당신
당신 없는 내 인생은
아무런 의미가 없어
아무런 의미가 없어요
아무런 의미가 없어요",트로트
35,男子의 人生 (남자의 인생),"어둑어둑 해 질 무렵
집으로 가는 길에
빌딩 사이 지는 노을
가슴을 짜안하게 하네
광화문 사거리서 봉천동까지
전철 두 번 갈아타고
지친 하루 눈은 감고 귀는 반 뜨고
졸면서 집에 간다
아버지란 그 이름은
그 이름은 男子의 人生
그냥저냥 사는 것이
똑같은 하루하루
출근하고 퇴근하고
그리고 캔 맥주 한잔
홍대에서 버스타고 쌍문동까지
서른아홉 정거장
운 좋으면 앉아 가고 아니면 서고
지쳐서 집에 간다
남편이란 그 이름은
그 이름은 男子의 人生
그 이름은 男子의 人生",트로트
36,베사메무쵸,"베사메 베사메무쵸
고요한 그날 밤
리라 꽃 지던 밤에
베사메 베사메무쵸
리라 꽃 향기를 나에게 전해다오
베사메무쵸야
리라 꽃 같은 귀여운 아가씨
베사메무쵸야
그대는 외로운 산타마리아
베사메 베사메무쵸
고요한 그날 밤
리라 꽃 지던 밤에
베사메 베사메무쵸
리라 꽃 향기를 나에게 전해다오
베사메무쵸야
리라 꽃 같은 귀여운 아가씨
베사메무쵸야
그대는 외로운 산타마리아
베사메 베사메무쵸
고요한 그날 밤
리라 꽃 지던 밤에
베사메 베사메무쵸
리라 꽃 향기를 나에게 전해다오",트로트
37,정말로,"가슴이 찡할까요 정말로
눈물이 핑돌까요 정말로
나는 아직 사랑이란 모르지만
난 나는 믿는 것은 그대 뿐
그대 나를
얄밉다고 말만 하더니
오늘은 살며시 내 손 잡았네 오예
가슴이 찡하네요 정말로
눈물이 핑도네요 정말로
한번쯤은 느껴보는 사랑인데
난 나는 왜 이럴까 정말로 오예
가슴이 찡할까요 정말로
눈물이 핑돌까요 정말로
나는 아직 사랑이란 모르지만
난 나는 믿는 것은 그대 뿐
그대 나를
얄밉다고 말만 하더니
오늘은 살며시 내 손 잡았네 오예
가슴이 찡하네요 정말로
눈물이 핑도네요 정말로
한번쯤은 느껴보는 사랑인데
난 나는 왜 이럴까 정말로
난 나는 왜 이럴까 정말로
난 나는 왜 이럴까 정말로 오예",트로트
38,사모곡,"앞산 노을 질때까지
호미자루 벗을 삼아
화전밭 일구시고
흙에 살던 어머니
땀에 찌든 삼베 적삼
기워 입고 살으시다
소쩍새 울음 따라 하늘 가신 어머님
그 모습 그리워서
이 한밤을 지샙니다
무명 치마 졸라 매고
새벽 이슬 맞으시며
한평생 모진 가난 참아 내신 어머니
자나 깨나 자식 위해
신령님전 빌고 빌며
학처럼 선녀처럼 살다가신 어머님
이제는 눈물 말고
그 무엇을 바치리까
자나 깨나 자식 위해
신령님전 빌고 빌며
학처럼 선녀처럼
살다가신 어머님
이제는 눈물 말고
그 무엇을 바치리까
이제는 눈물 말고
그 무엇을 바치리까
그 무엇을 바치리까",트로트
39,혹시(Hoxy) (Prod. by 영탁),"혹시 내 마음을 알까요
말로 할 수 없는 이 맘을
감추고 감추고 감추고 감춰도
자꾸 새어 나오는 마음을
혹시 내 사랑을 알까요
처음 느껴보는 사랑을
숨기고 숨기고 숨기고 숨겨도
매일매일 들켜 버리죠
혹시 혹시 혹시 나와 같은 맘이면
내 이름을 크게 불러줘요
변치 않는 사랑만을 드리겠어요
나를 위해 한 번 웃어줘요
그렇게 그렇게
혹시 내 마음을 안다면
그저 나의 손을 잡아요
영원히 영원히 영원히 그대만
사랑하고 사랑할게요
혹시 혹시 혹시 나와 같은 맘이면
내 이름을 크게 불러줘요
변치 않는 사랑만을 드리겠어요
나를 위해 한 번 웃어줘요
그렇게 그렇게
혹시 내 마음을 안다면
그저 나의 손을 잡아요
영원히 영원히 영원히 그대만
사랑하고 사랑할게요
영원히 영원히 영원히 그대만
사랑하고 사랑할게요",트로트
40,버디찬스,"시원한 티샷을 날려줘요
필드에 멋있게 날려줘요
나이스 페어웨이
나이스 어프로치
OB 말고 오잘공
파쓰리 티샷을 날려줘요
그린에 멋있게 날려줘요
나이스 페어웨이
나이스 벙커탈출
나 오늘 손맛 좋아
파 보기 트리플
par bogey triple
아냐 아냐
그린에 다가가
그린에 올라가
Love it I love it
Oh 버디찬스
나이스온 나이스온
올라갔어요
굿샷 굿샷
굿샷이에요
날씨도 좋고
당신도 좋아
오늘 버디 가볼까
나이스온 나이스온
올라갔어요
굿샷 굿샷
굿샷이에요
날씨도 좋고
당신도 좋아
나이스 버디버디
시원한 뒤땅도 괜찮아요
카트길 굴러도 괜찮아요
나이스 페어웨이
나이스 어프로치
OB 말고 오잘공
해저드 빠져도 괜찮아요
벙커에 빠져도 괜찮아요
나이스 페어웨이
나이스 벙커탈출
나 오늘 라베할래
파 보기 트리플
par bogey triple
아냐 아냐
그린에 다가가
그린에 올라가
Love it I love it
Oh 버디찬스
나이스온 나이스온
올라갔어요
굿샷 굿샷
굿샷이에요
날씨도 좋고
당신도 좋아
오늘 버디 가볼까
나이스온 나이스온
올라갔어요
굿샷 굿샷
굿샷이에요
날씨도 좋고
당신도 좋아
나이스 버디버디
나이스 버디버디",트로트
41,무시로,"이미 와버린
이별인데

슬퍼도
울지 말아요

이미 때 늦은
이별인데

미련은
두지 말아요

눈물을 감춰요
눈물을 아껴요

이별보다 더 아픈 게
외로움인데

무시로
무시로

그리울 때
그 때 울어요


이미 돌아선
님이라면


미워도
미워 말아요

이미 약속된
이별인데

아무 말 하지
말아요

눈물을 감춰요
눈물을 아껴요

이별보다 더 아픈 게
외로움인데

무시로
무시로

그리울 때
그 때 울어요",트로트
42,동백아가씨,"헤일수 없이 수많은 밤을

내 가슴 도려내는 아픔에 겨워

얼마나 울었던가 동백아가씨

그리움에 지쳐서 울다 지쳐서

꽃잎은 빨갛게 멍이 들었소



동백꽃잎에 새겨진사연

말못할 그사연을 가슴에 안고

오늘도 기다리는 동백아가씨

가신님은 그언제 그어느날에

외로운 동백꽃 찾아오려나",트로트
43,미워요,"죽도록 사랑하면서
두번 다시 만나지 못해
보고싶단 말도
한 마디 전하지 못한 채
세월은 자꾸 변해만 가는데
잊으려고 애를 써도 못 잊고
술잔을 붙잡고
사랑 노래를 붙잡고
남자 남자 남자의
눈물이 미워요

따르고 싶었지만
그럴수가 없었어요
언젠가는 찾아 주겠지
산 넘고 바다 건너
어젯밤 꿈에 당신을 보았죠
다시 한번 뜨겁게
사랑을 해주던
마지막 그 모습이
오늘밤도 나를 울리네
남자 남자 남자의
작별이 미워요

바보같은 여자랍니다
단 한번의 추억만을 간직한
그래도 당신만이
당신만이 사랑이에요
남자 남자 남자의
약속이 미워요",트로트
44,창부타령,"1 아~니~ 이이 아니~ 놀지는 못하리라

창문을 닫쳐도 스며드는 달빛

마음을 달래도 파고드는 사랑

사랑이 달빛인가 달빛이 사랑인가

텅 빈~ 내 가슴 속에 사랑만 가득히 쌓였구나

사랑 사랑 사랑 이라네 사랑이란 게 무엇인가

보일 듯이 아니 보이고 잡힐 듯 허다 놓쳤으니

나혼자만이 고민하는 게 그것이 사랑의 결국인가



얼씨구나 지화자 좋네

아니 놀지는 못하리라

아니~ ~ 아니 놀지는 못하리라



한송이 떨어진 꽃을 낙화진다고 서러마라

한 번 피었다 지는 줄을 가고 오는 이 알 건마는

모진 손으로 꺽어다가 시들기 전에 내버리니

버린 것도 쓰라리거든 무심코 밟고 가니 핀들 아니 슬픈손가

숙명적인 운명이라면 너무도 아파서 못살겠네

얼씨구나 좋다 지화자 좋네

아니나 놀진 못하리라





2. 띠리띠 띠리띠 띠리 띠리 띠리...

아니 아니 놀지는 못하리라

추강월색 달밝은 밤에 벗 없는 이내몸이

어둠침침 민망하네

외로이도 홀로 누워 밤늦도록 야심토록

침불안석 잠 못들고

몸부림에 시달리며 꼬끼오 닭은 울었구나

오늘도 뜬 눈으로

새벽맞이를 하였구나



얼시구 절시구 절시구 지화자 좋네

아니나 놀진 못하리라

아니~ 아니 놀지는 못하리라



어지러운 사바세계 어찌 할 곳 바이없어

모든 미련 다 떨치고 산간벽지를 찾노라니

송죽바람 쓸쓸한데 두견조차 슬피우네

귀촉도 두견이야 너도 울고 나도 울어

심야 삼경 깊은 밤을 같이 울어 새워볼까

얼씨구나 좋다 지화자 좋네

아니 노지는 못하리라",트로트
45,칠갑산,"콩밭 매는 아낙네야 베적삼이
흠뻑 젖는다
무슨 설움 그리 많아 포기마다
눈물 심누나
홀어머니 두고 시집가던
날 칠갑산 산마루에
울어주던 산새 소리만 어린 가슴
속을 태웠소
콩밭 매는 아낙네야 베적삼이
흠뻑 젖는다
무슨 설움 그리 많아 포기마다
눈물 심누나
홀어머니 두고 시집가던
날 칠갑산 산마루에
울어주던 산새 소리만 어린 가슴
속을 태웠소",트로트
46,아름다운 스위스 아가씨,"저 알프스에 꽃과 같은
스위스 아가씨
귀여운 목소리로 요를레이디
발걸음도 가볍게 산을오르면
목소리합쳐서 노래를하네
그 아가씬 언제나
요를레이디 에이에이
요를레이 요를레이디
귀여운목소리로 요를레이디 에이에이
요를레이 요를레이디
하니오 레이요 하니오
레이요 하니오 레이요
하니오레 유후
하니오 레이요 하니오
레이요 하니오 레이요
릿디리리
귀여운 그아가씨 손을맞잡고
사랑을 고백했네 요를레이디
메아리를 높이높이 울려퍼지고
그 마을은 너도나도 흥겨웁다네
그 아가씬 언제나
요를레이디 에이에이
요를레이 요를레이디
귀여운목소리로 요를레이디 에이에이
요를레이 요를레이디
하니오 레이요 하니오
레이요 하니오 레이요
하니오레 유후
하니오 레이요 하니오
레이요 하니오 레이요
릿디리리
요를레이디요 레이디요 레이디요
레이디요 레이디요 레이두리리
요를레이디요 레이디요 레이디요
레이디요 레이두리리",트로트
47,꿈길,"은하수 빛 내리는
별빛달빛 사이로
나를나를 반기는
내 사랑이 서있네
사랑비가 내리는
예쁜 숲길 사이로
나를나를 반기는
내 사랑이 서있네
무지개 다리를 건너
두 손 잡고 걸어 봅니다
구름다릴 걸으며
사랑도 속삭입니다
나를 깨우지 말아요
꿈같은 이 밤 깨우지 마요
아침아 오지 말아요
꿈길따라 영원히
우리 사랑 영원히
은하수 빛 내리는
별빛달빛 사이로
나를나를 반기는
내 사랑이 서있네
사랑비가 내리는
예쁜 숲길 사이로
나를나를 반기는
내 사랑이 서있네
무지개 다리를 건너
두 손 잡고 걸어 봅니다
구름다릴 걸으며
사랑도 속삭입니다
나를 깨우지 말아요
꿈같은 이 밤 깨우지 마요
아침아 오지 말아요
꿈길따라 영원히
우리 사랑 영원히
나를 깨우지 말아요
꿈같은 이 밤 깨우지 마요
아침아 오지 말아요
꿈길따라 영원히
우리 사랑 영원히
우리 사랑 영원히",트로트
48,즐거운 인생,"천년을 살 것처럼
만년을 살 것처럼
옥신각신 전전반측
살아가는 우리네 인생
내 맘이 가는 대로
느낌이 오는 대로
멋지게 살아나 보자
어제 아니면 오늘 이겠지
오늘 아니면 내일 이겠지
아 아 아 아 아 우리네 인생
즐거운 인생
천년을 살 것처럼
만년을 살 것처럼
옥신각신 전전반측
살아가는 우리네 인생
내 맘이 가는 대로
느낌이 오는 대로
멋지게 살아나 보자
어제 아니면 오늘 이겠지
오늘 아니면 내일 이겠지
아 아 아 아 아 우리네 인생
즐거운 인생
아 아 아 아 아 우리네 인생
즐거운 인생",트로트
