,제목,가사,장르
30,안동역에서,"바람에 날려버린 허무한 맹세였나
첫눈이 내리는 날 안동역 앞에서
만나자고 약속한 사람
새벽부터 오는 눈이
무릎까지 덮는데
안 오는 건지 못 오는 건지
오지 않는 사람아
안타까운 내 마음만
녹고 녹는다 기적소리 끊어진 밤에
어차피 지워야 할 사랑은 꿈이였나
첫눈이 내리는 날 안동역 앞에서
만나자고 약속한 사람
새벽부터 오는 눈이
무릎까지 덮는데
안 오는 건지 못 오는 건지
대답 없는 사람아
기다리는 내 마음만
녹고 녹는다 밤이 깊은 안동역에서",트로트
31,어젯밤 이야기,"어젯밤에 난 네가 미워졌어
어젯밤에 난 네가 싫어졌어
빙글빙글 돌아가는
불빛들을 바라보며
나 혼자 가슴 아팠어
내 친구들이
너의 손을 잡고 춤출 때 마다
괴로워 하던
나의 모습을 왜 못보았니
어젯밤 파티는 너무도 외로웠지
이 세상을 다 준대도
바꿀수가 없는 난데
너는 그걸 왜 모르니 우
어젯밤에 난 네가 미워졌어
어젯밤에 난 네가 싫어졌어
쉴 새 없는 음악소리
끝나기를 기다리며
나 혼자 우울 했었지
내 친구들이
너의 손을 잡고 춤출때 마다
괴로워 하던
나의 모습을 왜 못보았니
어젯밤 파티는 너무도 괴로웠지
이세상을 다 준대도
바꿀수가 없는 난데
너는 그걸 왜 모르니 우
어젯밤에 난 네가 미웠졌어
어젯밤에 난 네가 싫어졌어
쉴 새 없는 음악소리
끝나기를 기다리며
나 혼자 우울 했었지",트로트
32,무인도,"파도여 슬퍼 말아라
파도여 춤을 추어라
끝없는 몸부림에 파도여
파도여 서러워마라
솟아라 태양아 어둠을 헤치고
찬란한 고독을 노래하라
빛나라 별들아 캄캄한 밤에도
영원한 침묵을 비춰다오
불어라 바람아 드높아라
파도여 파도여
끝없는 몸부림에 파도여
파도여 서러워마라
솟아라 태양아 어둠을 헤치고
찬란한 고독을 노래하라
빛나라 별들아 캄캄한 밤에도
영원한 침묵을 비춰다오
불어라 바람아 드높아라
파도여 파도여",트로트
33,딜라일라 (guitar by 함춘호),"I saw the light on the night
that I passed by her window
I saw the flickering
shadows of love on her blind
She was my woman
As she deceived me
I watched and
went out of my mind
My my my Delilah
Why why why Delilah
So before they come to
break down the door
Forgive me Delilah
I Jost couldn’t take any more
밤 깊은 골목길
그대 창문 앞 지났네
창문에 비치는
희미한 두 그림자
그댄 내 선배 날 두고
누구와 사랑을 속삭이나
오 나의 딜라일라
왜 날 버리는가
애타는 이 가슴 달랠 길 없어
복수에 불타는 마음만 가득찼네
그댄 내 여인 날 두고
누구와 사랑을 속삭이나
오 나의 딜라일라
왜 날 버리는가
애타는 이 가슴 달랠 길 없어
복수에 불타는 마음만 가득 찼네
Forgive me Delilah
I just couldn't take any more",트로트
34,잡초,"아무도 찾지 않는
바람 부는 언덕에
이름 모를
잡초야
한 송이 꽃이라면
향기라도 있을 텐데
이것저것 아무것도
없는 잡초라네
발이라도 있으면은
님 찾아갈 텐데
손이라도 있으면은
님 부를 텐데
이것저것 아무것도
가진 게 없어
아무것도
가진 게 없네
잡초라는
이름은 없소
누구나 저마다의
이름이 있소
그러니 그대가 모른다고
함부로 하지 마
아무도 멋대로
잣대를 겨누지 마
짓밟히려고
태어난 게 아니오
아프려고
청춘인 게 아니오
이름이
없는 게 아니오
아무도 내 이름을 불러주지
않았을 뿐이오
발이라도 있으면은
님 찾아갈 텐데
손이라도 있으면은
님 부를 텐데
이것저것 아무것도
가진 게 없어
아무것도
가진 게 없네
꽃이 될래요
꽃이 될래요
꽃이 될래요
아무도 찾지 않는
바람 부는 언덕에
이름 모를
잡초야
한 송이 꽃이라면
향기라도 있을 텐데
이것저것 아무것도
없는 잡초라네
발이라도 있으면은
님 찾아갈 텐데
손이라도 있으면은
님 부를 텐데
이것저것 아무것도
가진 게 없어
아무것도
가진 게 없네
잡초라고 부르지를 마
꽃이 될 테니까
잡초라고 부르지를 마
꽃이 될 테니까
잡초 같은
사람은 없어
잡초라고
하지나 마쇼
걱정 제발
그만 좀 하쇼
please please
please please ho
꽃이 될래요
꽃이 될래요
꽃이 될래요",트로트
35,겨울이야,"겨울이야 처음 우리 만났던
그날처럼 쓸쓸한 바람이 부는
겨울이야 어딘지 외로워 보이던
너의 표정을 닮은 계절이야
넌 어떻게 지내니
많이 추워졌지
벌써 시간이 흘러
겨울이야 우리 사랑했었던
이별했었던 너무나 아픈 날들을
언젠가 널 잊을 수 있을까
버릴 수 있을까
이 계절이 지나가면
넌 말이야 첫눈이 내려올 때면
추억이 되어 또 나를 찾아와
빨간
너의 그 입술도
너의 그 체온도
아직 내 맘에 남아
지울 수가 없는데
겨울이야 우리 사랑했었던
이별했었던 너무나 아픈 날들을
언젠가 널 잊을 수 있을까
버릴 수 있을까
이 계절이 지나가면
그 추억들을 하나 둘씩
전부 버리고 다 버리며 살았는데
차가운 눈꽃들이 내 손에 닿으면
시린 기억이 자꾸 돌아와
미친 듯 사랑했었던
전부였었던 단 하나뿐인 사랑을
또 다시 만날 수 있을까
그럴 수 있을까
이 겨울이 지나가면",트로트
36,조율,"잠자는 하늘님이여
이제 그만 일어나요
그 옛날 하늘빛처럼
조율 한번 해 주세요
알고 있지
꽃들은 따뜻한 오월이면
꽃을 피워야 한다는 것을
알고 있지
철새들은 가을하늘
때가 되면 날아가야
한다는 것을
문제 무엇이 문제인가
가는 곳도 모르면서
그저 달리고만 있었던 거야
지고 지순했던
우리네 마음이
언제부터 진실을
외면해 왔었는지
잠자는 하늘님이여
이제 그만 일어나요
그 옛날 하늘빛처럼
조율 한번 해주세요
미움이 사랑으로
분노는 용서로
고립은 위로로
충동이 인내로
모두 함께 손잡는다면
서성대는 외로운 그림자들
편안한 마음
서로 나눌 수 있을텐데
잠자는 하늘님이여
이제 그만 일어나요
그 옛날 하늘빛처럼
조율 한번 해 주세요
잠자는 하늘님이여
이제 그만 일어나요
그 옛날 하늘빛처럼
조율 한번 해 주세요
잠자는 하늘님이여
이제 그만 일어나요
일어나요 일어나요
일어나요 일어나요
잠자는 하늘님이여
이제 그만 일어나요
그 옛날 하늘빛처럼
조율 한번 해 주세요
잠자는 하늘님이여
이제 그만 일어나요
그 옛날 하늘빛처럼
조율 한번 해 주세요
내가 믿고 있는 건
이 땅과 하늘과 어린 아이들
내일 그들이 열린 가슴으로
조율 한번 해 주세요",트로트
37,어느 멋진 날 (주현미 Ver.),"기억이 또 나네요
자주 거닐던 호숫가
자그마한 얘기로 밤 지새던
그때 참 좋았죠 우린
기억이 또 나네요
발길 드문 집 앞 공원
보고 싶다 수없이 떼를 쓰던
그때 참 좋았죠 그대가 있어서
어느 멋진 날 눈물 나는 날
눈부시도록 아름다워서
가슴 아픈 날
어느 멋진 날 돌아갈 수 없는 날
그날 그날 그날 그날 그날
기억이 또 나네요
아껴둔 수많은 말들
가슴속 깊숙히 묻어둔 채로
그때는 몰랐죠 이별을 몰라서
어느 멋진 날 눈물 나는 날
눈부시도록 아름다워서 가슴 아픈 날
어느 멋진 날 돌아갈 수 없는 날
그날 그날 그날 그날 그날
그대는 날 잊어간대도
하염없이 흘러내려요
눈물 마른 추억들
우리 사랑했던 기억들
우리 소중했던 날들
아직도 나는 잊지 못해요
어느 멋진 날 따뜻했던 날
바람에 실려
지난 그대가 불어오는 날
어느 멋진 날 돌아갈 수 없는 날
그날 그날 그날 그날 그날
Hoo hoo hoo Hoo hoo hoo
Hoo hoo hoo woo
어느 멋진 날 돌아갈 수 없는 날
그날 그날 그날 그날 그날",트로트
38,끝사랑 (MR),"내가 이렇게 아픈데 그댄 어떨까요
원래 떠나는 사람이 더 힘든 법인데
아무 말하지 말아요 그대 마음 알아요
간신히 참고 있는 날 울게 하지 마요
이별은 시간을 멈추게 하니까
모든걸 빼앗고 추억만 주니까
아무리 웃어 보려고 안간힘 써 봐도
밥 먹다가도 울겠지만
그대 오직 그대만이
내 첫사랑 내 끝사랑
지금부터 달라질 수 없는 한 가지
그대만이 영원한 내 사랑 wah woo wah
그대도 나처럼 잘못했었다면
그 곁에 머물기 수월했을까요
사랑해 떠난다는 말 과분하다는 말
코웃음 치던 나였지만
그대 오직 그대만이
내 첫사랑 내 끝사랑
지금부터 그대 나를 잊고 살아도
그대만이 영원한 내 사랑
나는 다시는 사랑을 못할 것 같아요
그대가 아니면",트로트
39,잃어버린 우산,"안개비가 하얗게
내리던 밤
그대 사는 작은 성으로
나를 이끌던 날부터
그대 내겐 단하나
우산이 되었지만
지금 비 속으로 걸어가는
나는 우산이 없어요
이젠
지난버린 이야기들이
내겐 꿈결같지만
햐얀 종이위에 그릴 수 있는
작은 사랑이어라
잊혀져간 그날에
기억들은
지금 빗 속으로 걸어가는
내겐 우산이 되리라
이젠
지나버린 이야기들이
내겐 꿈결같지만
하얀 종이위에 그릴 수 있는
작은 사랑이어라
잊혀져간 그날에
기억들은
지금 빗속으로 걸어가는
내겐 우산이 되리라",트로트
40,무인도,"파도여 슬퍼말아라
파도여 춤을추어라
끝없는 몸 부림에
파도여 파도여 서러워 마라
솟아라 태양아
어둠을 해치고
찬란한 고독을 노래하라
빛나라 별들아
캄캄한 밤에도
영원한 침묵을 비춰다오
불어라 바람아
드높아라 파도여
파도여

솟아라 태양아
어둠을 해치고
찬란한 고독을 노래하라
빛나라 별들아
캄캄한 밤에도
영원한 침묵을 비춰다오
불어라 바람아
드높아라 파도여
파도여",트로트
41,어제같은 이별,"사랑이 아닌줄 알면서도
돌아서지 못한 내가 내가 바보야
철없이 그러는게 아니였는데
그렇게는 못한다 할걸
하나둘씩 부서지는 꿈같은 사연
정을 주고 눈물주고 떠나간 당신
아 미워 미워 당신이 미워라
처음만난 그때 나에게
무슨말을 하셨던가요
아니야 아니야 당신이 아니야
내가 내가 바보야

진실이 아닌줄 알면서도
냉정하지 못한 내가 내가 바보야
섣불리 그러는게 아니였는데
그렇게는 못한다 할걸
한아둘씩 부서지는 꿈같은 사연
정을 주고 눈물주고 떠나간 당신
아 미워 미워 당신이 미워라
사랑한다 말했잖아요
어제처럼 말했잖아요
아니야 아니야 당신이 아니야
내가 내가 바보야",트로트
42,이따 이따요,"가끔은 짧은 치마를 입고
가끔은 짙은 화장을 하면
아주 낯선 시선들이
하나 둘 다가와요
여자니 미소 한 번 건네고
여자니 한 번쯤은 튕기고
마지못해 대답해주면
어느새 내게로 와
안 돼 안 돼 좀 이따 이따 이따요
그래 그래 더 이따 이따 이따요
우린 아직 모르는 게 너무나 많아요
안 돼 안 돼 더 다가오지 마세요
그래 그래 더 조그만 더 천천히
정말 나를 원한다면 아껴주세요
처음엔 달콤한 말뿐이죠
이래도 저래도 다 좋대요
남자들은 똑같아요
조금만 천천히요
오늘은 손만 잡아 줄래요
입술은 나중에 허락할래
나의 마음까지 안아줄
그런 남자를 원해
안 돼 안 돼 좀 이따 이따 이따요
그래 그래 더 이따 이따 이따요
여자 맘을 몰라주는
남자는 싫어요
안 돼 안 돼 오늘은 여기까지만
그래 그래 너무 서두르지 마요
정말 나를 원한다면
아 아아
아 아아
아 아아
아 아아
아 껴주세요
아껴줘요",트로트
43,오라버니,"날 사랑하신다 하니
정말 그러시다니
구름타고 빛나는 하늘
훨훨 날아갑니다
날 사랑하신다 하니
정말 행복하여서
설레이다 떠는 가슴은
아픈 줄도 모른답니다
오라버니 어깨에 기대어 볼래요
커다란 가슴에 얼굴을 묻고
지금 이대로 죽어도 여한 없어요
나는 정말 여자라서 행복해요
오라버니
사랑한다 말해주세요
말해줘요
정신을 못 차릴거야
오라버니 목소리에 울고 웃어요
내겐 영원한 오라버니

오라버니 어깨에 기대어 볼래요
커다란 가슴에 얼굴을 묻고
지금 이대로 죽어도 여한 없어요
오라버니
나는 정말 여자라서 행복해요
말해주세요
사랑한다 말해주세요
말해줘요
정신을 못 차릴거야
오라버니 목소리에 울고 웃어요
내겐 영원한 오라버니
내겐 영원한 오라버니
나의 오라버니",트로트
44,오늘밤에,"오늘 밤에 아무도 모르게
너랑 둘이서 둘이서 사랑을 할거야
오늘 밤에 아무도 모르게
뚜뚜 뚜루 뚜뚜 뚜두르
이 밤이 무서워 난 네가 없으면
내 곁에 좀 더 머물러요
리듬 속 너와 내가 춤을 출 때면
그 순간이 행복할거야
Baby 너랑 나랑
우리 둘이 영원하도록
사랑의 맹세를 난 약속할거야
오늘 밤에 아무도 모르게
너랑 둘이서 둘이서 사랑을 할거야
오늘 밤에 아무도 모르게
둘이서 하는 불장난
후우 후우 후우
뚜뚜 뚜루 뚜뚜 뚜두르
사랑이 뭐냐고 물어보신다면
나의 대답은 말해 뭐해
불타는 마음으로 지켜줄거야
당신만이 곁에 있다면
Baby 너랑 나랑
우리 둘이 영원하도록
사랑의 맹세를 난 약속할거야
오늘 밤에 아무도 모르게
너랑 둘이서 둘이서 사랑을 할거야
오늘 밤에 아무도 모르게
뚜뚜 뚜루 뚜뚜 뚜두르
꿈이라면 깨지 않게 해줘
떠나가지마 가지마 가지마 가지마
오늘 밤에 아무도 모르게
둘이서 하는 불장난
후우 후우 후우
뚜뚜 뚜루 뚜뚜 뚜두르",트로트
45,네가 좋아,"그렇게 말 없는 네가 나는 좋아
외로워 보이는 네가 나는 좋아
나는 좋아 그런 네가 나는 좋아


꼭 다문 입술이 미워서
둘이 그렇게 말없이 걸었지
가슴에 피어나는 먼 훗날의 꿈을
끝내는 말하지 못했어

짙은 눈썹이 너무도 미워서
둘이 그렇게 말없이 걸었지
마음에 접어둔 말 망설이다가 나는
끝내는 말하지 못했어

이렇게 말 없는 네가 나는 좋아
외로워 보이는 네가 나는 좋아
작은 마음을 주고 작은 꿈만을 꾸며
얼굴을 붉히고 말았지

꼭 다문 입술이 미워서
둘이 그렇게 말없이 걸었지
가슴에 피어나는 먼 훗날의 꿈을
끝내는 말하지 못했어


짙은 눈썹이 너무도 미워서
둘이 그렇게 말없이 걸었지
마음에 접어둔 말 망설이다가 나는
끝내는 말하지 못했어


그렇게 말 없는 네가 나는 좋아 (나는 좋아)
외로워 보이는 네가 나는 좋아 (나는 좋아)
작은 마음을 주고 작은 꿈만을 꾸며
얼굴을 붉히고 말았지

네가 좋아 너무 좋아
내 마음을 어떻게 전할는지
모르겠어 난 모르겠어
네가 좋아 난 네가 좋아 너무 좋아
좋아

그렇게 말 없는 네가 나는 좋아 (나는 좋아)
외로워 보이는 네가 나는 좋아 (나는 좋아)
작은 마음을 주고 작은 꿈만을 꾸며
얼굴을 붉히고 말았네

끝내는 말하지 못했어
나는 네가 좋아",트로트
46,나무꾼,"나는야 당신의 사랑의 나무꾼
열 번 찍어 안 넘어가면
백번 천번도 찍을 수 있어
내 옆에 당신만 있어주면
무엇이든 다 할 수 있어
사랑이란 나무도
인생이란 나무도
행복이란 믿음의 나무도
멋있게 키워서
내 품에 안고가
당신 품에 안겨 주고 싶어
나는야 당신의 사랑의 나무꾼
열 번 찍어 안 넘어가면
백번 천번도 찍을 수 있어
내 옆에 당신만 있어주면
무엇이든 다 할 수 있어
사랑이란 나무도
인생이란 나무도
행복이란 믿음의 나무도
멋있게 키워서
내 품에 안고가
당신 품에 안겨 주고 싶어
나는야 당신의 사랑의 나무꾼
나는야 당신의 사랑의 나무꾼",트로트
47,가을비 우산속,"그리움이 눈처럼
쌓인 거리를
나혼자서 걸었네
미련때문에
흐르는 세월따라
잊혀진 그 얼굴이
왜 이다지 속눈썹에
또다시 떠오르나
정다웠던 그 눈길
목소리 어딜갔나
아픈 가슴 달래며
찾아 헤매이는
가을비 우산속에
이슬 맺힌다

잊어야지 언젠가는
세월 흐름 속에
나혼자서 잊어야지
잊어봐야지
슬픔도 그리움도
나혼자서 잊어야지
그러다가 언젠가는
잊어지겠지
정다웠던 그 눈길
목소리 어딜갔나
아픈 가슴 달래며
찾아 헤매이는
가을비 우산속에
이슬 맺힌다",트로트
48,남 몰래 피는 꽃,"남몰래 피는꽃은 향기도 부끄러워서
꽃잎에 맺힌 이슬은 수줍은 눈물이어라
미움도 그리움도 세월속에 흩어버리고
사랑에 울던 남자도 이별에 울던 여자도
웃으며 눈물 짓는다
아-아- 바람속에 오늘도 우는 남몰래 피는 꽃이여

남몰래 피는꽃은 향기도 부끄러워서
꽃잎에 맺힌 이슬은 수줍은 눈물이어라
미움도 그리움도 세월속에 흩어버리고
사랑에 울던 남자도 이별에 울던 여자도
웃으며 눈물 짓는다
아-아- 바람속에 오늘도 우는 남몰래 피는 꽃이여",트로트
49,제2의 고향,"사방을 몇바퀴
아무리 돌아봐도
보이는건 싸늘한
콘크리트 빌딩숲
정둘곳 찾아봐도
하나도 없지만
그래도 나에겐 제2의 고향

거리를 하루종일
아무리 걸어봐도
보이는건 한없이
밀리는 자동차
가슴은 답답하고
머리는 띵하지만
그래도 나에겐 제2의 고향
밤이면 빌딩위에 걸린 초생달
쓸쓸한 내 마음을
달래주누나 우우우 우우우
너의 모습처럼

친구가 그리워
앞뒤집을 둘러봐도
보이는건 까마득히
쌓아올린 벽돌담
허탈한 마음으로
돌아서 왔지만
그래도 나에겐 제2의 고향
밤이면 창가에 모여드는 별들
조용히 귓가에
속삭이누나 우우우 우우우
너의 마음처럼
우우우 제2의 고향
우우우 제2의 고향
우우우 제2의 고향
우우우 제2의 고향",트로트
50,눈물이 진주라면,"눈물이 진주라면
눈물이 진주라면
행여나 마를 새라
방울방울 엮어서
그 님 오실 그 날에
진주 방석 만들 것을
지금은 눈물도 다 흘려서
흔적만 남아 있네

눈물이 진주라면
눈물이 진주라면
내 마음 내 사랑을
방울방울 엮어서
그 님 오실 자리에
진주 방석 드릴 것을
지금은 눈물도 다 흘려서
자국만 남아 있네",트로트
