,제목,가사,장르
20,디엔에이,"이 밤 불빛들이 모두 꺼져
보이는 건 오직 찬란한
너의 두 눈동자
이 방 시계추도 멈춰버려
들리는 건 오직 총명한
너의 심장 소리
나는 감은 눈을
뜰 수가 없었지
처음부터 정해져 있던 답
너와 나의 몸속
너무 깊은 곳에 있어서
나도 어쩔수가 없는걸
이 밤 불빛들이 모두 꺼져
보이는 건 오직 파리한
너의 목덜미
이 방 시계추도 멈춰버려
들리는 건 오직 단정한
너의 숨소리
나는 숙인 고개를
들 수가 없었지
처음부터 거짓이었던 마음
너와 나의 몸속
너무 깊은 곳에 있어서
나도 어쩔수가 없는걸
감은 눈을 뜰 수가 없었지
처음부터 정해져 있던 답
너와 나의 몸속
너무 깊은 곳에 있어서
나도 어쩔수가 없는걸
나도 어쩔수가 없는걸
나도 어쩔수가 없는걸
나도 어쩔수가 없는걸",록메탈
21,새 겨울은 내게 말하네,"문득 낯설게 느낀 어느 아침
11월의 찬바람이 가슴을 스쳐
더는 누구 때문인지도 알 수 없는
잊었던 그리움이 울컥하네
새 겨울은 내게 말하네
난 여전히 살아 있음을
새 겨울은 내게 말하네
누군가 내 곁을 떠났음을
이제 뒤돌아보니
난 살점을 내 주며
지난 시간을 걸어왔네
떠나보낸 기억이 소중한 만큼
앙상히 마른 겨울의 내 마음
새 겨울은 내게 말하네
가슴은 시리겠지만
똑같은 하루를 기억하는
유일한 방법이라고
새 겨울은 내게 말하네
난 여전히 살아 있음을
새 겨울은 내게 말하네
누군가 내 곁을 떠났음을",록메탈
22,고독한 마음에게,"울고 있나요 그대
내가 그대의 눈물 닦아줄게요
그대를 바라보는
나도 아파요
외로운가요 그대
내가 그대의 친구 되줄게요
나도 그대와 같은
외로운 사람

멀고 먼
고독한 길을 걸어도
언젠가
행복한 날도 있겠죠
눈에 어리는 지나간 날은
아픈 기억은 잊어요
슬픔이 가고 나면
기쁨이 오겠죠

절망보다는 희망
슬픔보다는 기쁨이 그대에게
오늘보다는 내일
좋아질거예요
눈말이 많은 사람
상처가 많은 고독한 마음에게
그대의 내일 위해 축복해요

우리가
나눈 맹세를 믿어요
세상이
우리를 등대하여도
어느 늦은 밤
취한 술잔에 그대 얼굴을 그리며
나는 말할 거에요
보고싶다고

나나 나나 나나
나나 나나 나나

나나 나나 나나
나나 나나 나나",록메탈
23,Moon Light,"A) 숨막힐듯한 Flame in HELL
it's time and trap bait
두 눈을 멀게하므로 추락하고
it's time and trap bait
so





#) MOON LIGHT

지독한 그 어둠몰래 날 위로해줘
어느새 넌 바래
새까맣게 빛 바래

Bye





A) 추억의 짙은그림자
Life is all Fake
내몸을 감싸던 빛은 사라지네
Like it's all fake

so...





#) MOON Light

우두커니 바라보네 멍든꿈들을
환상은 날 비웃네
새파랗게 빛 바래

bye





B)넌 변해가네 Drive me Insane
left in my lie cause broken in my life
the only
quiero que seamos pareja....

the only true
the lie by..





#) MOON LIGHT

잿빛거리를 비추는 달빛의 노래
play the people moon light

MOON LIGHT

지옥같은 어둠으로 나를 버려줘
더는 없을 바램
내 눈물의 바램

BYE",록메탈
24,Better,"이렇게 계속 걷다가
언덕 끝까지 닿게 되면
가난한 저녁 힘겨운 겨울도
웃음을 잃지 않았던
어린 꿈을 만나볼 수 있을까
눈이 내리던 그 밤엔
노래를 멈추질 못했어
차가운 눈이 머리에 쌓여도
이렇게 함께일 수 있다면
이보다 더 좋을 수 있을까
always better when we are together
시린 내 손을 잡아줘
always better when we are together
슬퍼도 웃을 수 있게
always better when we are together
항상 내 곁에 있어줘
always better when we are together
난 그런게 필요해
너무 아프던 어느날
나보다 아팠던 그대 맘
편한 세월에 모두 잊혀질 때도
변하지 않는 게 있다면
그대같은 사랑이길 바랬어
always better when we are together
시린 내 손을 잡아줘
always better when we are together
슬퍼도 웃을 수 있게
always better when we are together
항상 내 곁에 있어줘
always better when we are together
난 그런게 필요해
그대 눈빛을 바라볼 때면
가슴이 따뜻해지고
내 마음 깊이 숨겨왔던 내 얘길 해줄께
always be together

지금 내 손을 잡아줘

난 그런게 필요해
내 눈빛 속 가득한 꿈",록메탈
25,치유 (Healing) (Feat. Key From SHINee),"사랑과 이별로 꽃잎을 떼어보다 이별이 남아서

너를 버린 한심한 남자가

변했어 정했어 너하나 사랑하다 삶을 끝내기로 맘을 먹었어

맘의 천국을 내던졌던 타락한 바보야



날 구원해줘 너없인 한치앞도 못보는 불쌍한 내 두눈이 되줘

망가져 버려 너아닌 다른 사랑할 수 없는 날

너라는 병실에서 치료해줘







절대로 못찾게 완벽히 숨어도 되

평생을 널 찾아 내사랑을 증명해 볼테니

죽어서 뭍혀도 세상이 배울만큼 영원한 사랑을 약속해 줄게

나 씻고 싶어 니 진심을 외면한 죄들을



날 구원해줘 너없인 한치앞도 못보는 불쌍한 내 두눈이 되줘

망가져 버려 너아닌 다른 사랑 할 수 없는 날

너라는 병실에서 치료해줘







rap)

그녀가 지워지길 내 가슴에 접어두길

원하지 않는 바램들만 자꾸만 늘어가

사랑이라고 이건 집착이라는 생각에 생각에 생각에 미칠것만 같아

(날 용서해줘)

그대의 사랑앞에서 무릎꿇는 함께하는 순간을 꿈을 꾸는



이모든 순간들 수많은 말도 그 어떤것도

나 그대없이는 모두 무의미하다는걸 알아줘





내 혀끝이 닳아 버릴만큼 애원할 준비가 됐어

두팔을 니 다리에 감아 놓은 날 일으켜 용서해줘

날 구원해줘 너없인 한치앞도 못보는 불쌍한 내 두눈이 되줘

망가져 버려 너아닌 다른 사랑할 수 없는 날

너라는 병실에서 치료해줘



너라는 병실에서 치료해줘",록메탈
26,나비,"하루 새벽빛이 몇번째 뜨고지고

이틀 마른 나뭇가지가 부서지고

마음속에 너의 모습이 비춰지고

이제는 기억조차 앓는 심장이지만
하지만 그 모습이
자꾸만 내 맘속에 맴돌아

멈춰진 시간에
흘러간 니모습 따라서 가지만
그 곳에 남겨진 너의 모습이

순간속에 너의 모습이 비춰지고
시간속에 너의 마음이 멀어지고

마음속에 너의 얼굴이 사라지고

이제는 기억조차 앓는 심장이지만
하지만 그 모습이
자꾸만 내 맘속에 맴돌아

멈춰진 시간에
흘러간 니모습 따라서 가지만
그 곳에 남겨진 너의 모습이

멈춰진 시간에
흘러간 니모습 따라서 가지만
나조차 모르게
남겨진 너의 모습이

돌아와 내게로 남겨진
시간들 따라서 가지만
나조차 모르게
남겨진 너의 모습이",록메탈
27,원더랜드 바스켓,"구름조각을 잡아올라
높디높은 하늘에 앉아
누가오나 지켜보다가
하늘위에 바스켓 타고
머리위에 나침판 따라
구름속에 샛길을 따라
우리들의 마음속에
아직까지 남아 있는곳 원더랜드
꿈과희망의 나라
하늘위에 어딘가에
아직까지 남아있는 곳 원더랜드
그곳에서 만나요
떠오르는 풍선을 따라
구름속의 물방울따라
날아가는 나비를 쫓아
하늘위에 바스켓 타고
머리위에 나침반따라
구름속에 샛길을 따라
우리들의 마음속에
아직까지 남아있는곳 원더랜드
꿈과 희망의 나라
하늘위에 어딘가에
아직까지 남아있는곳 원더랜드
그곳에서 만나요

어디있을까 내가 찾던 그곳은
나의 손안에 닿을것만 같은데
마음을 가다듬고
숨을 한번 고르고
그곳으로 향해서 Full Ahead
우리들의 마음속에
아직까지 남아있는곳 원더랜드
꿈과희망의 나라
하늘위에 어딘가에
아직까지 남아있는곳 원더랜드
그곳에서 만나요
나를 그곳으로
데려가줄수만 있다면
너의 손 꼭잡아 줄텐데
나를 그곳으로
데려가줄수만 있다면",록메탈
28,Dilemma,"늘 내 곁에 있어 준
수 많은 눈빛과
내곁을 에워싸는 수많은 기대들
널 외면할 순 없어
내 몸과맘이 떨려와
누구도 내 맘을
열어 주지 못하는 걸까
나를 보고있는
그 사람들 속에 너를
이렇게 아무런 말 없이
내 눈에 담으려고 하나봐
왜 너는 밀어
내 맘을 보지못하는지
잡으려해도 잡히지 않는
내게서 넌 멀어져만 가는 너
지우려 해도 지울 수 없는
네게서 난 움직일 수 없는 나
설레이는 지금 내 맘을
가슴깊이 담아 이젠
little little little little little
little little little little little
uh uh uh uh

내 시선과 마주쳐
넌 내맘을 설레게 해
혹 내 눈이 읽혀져
내맘이 네게 들릴까
익숙한 외로움이
날 허탈하게 웃게 해
누구도 내 맘을
열어주지 못하는 걸까
나를 보고 있는
그 사람들 속에 너를
이렇게 아무런 말 없이
내 눈에 담으려고 하나봐
왜 너는 밀어
내 맘을 보지 못하는지
잡으려 해도 잡히지 않는
내게서 넌 멀어져만 가는 너
지우려 해도 지울 수 없는
네게서 난 움직일 수 없는 나
네게 만약 말을 건다면
그만 내게서 멀리 떨어져줘
나 움추리지 않을 때까지
잡으려해도 잡히지 않는
내게서 넌 멀어져만 가는 너
지우려해도 지울 수 없는
네게서 난 움직일 수 없는 나",록메탈
29,오늘 이 노래,"토요일 늦은 오후 아홉시 오늘 밤
작은 축제는 우릴 떠나려 하네
그대가 내 얘길 들어 주던 이 밤이
다시 또 올것 같지 않아서
내가 그댈 부르는 이 노래
안녕 안녕 뒤돌아 멀어져도
그대를 위해서 부른 노래 기억해
이젠 안녕 안녕 다시 혼자가 되도
그대를 위한 나의 멜로디 기억해
기억해

술취해 집으로 돌아가는 길 외로워
가로등 아래에 꼭 나 혼자 같을 때
그대가 문득 내 목소릴 생각하면
언제나 혼자일 것 같아도
내가 그댈 부르는 이 노래
안녕 안녕 뒤돌아 멀어져도
그대를 위해서 부른 노래 기억해
이젠 안녕 안녕 다시 혼자가 되도
그대를 위한 나의 멜로디 기억해
기억해 기억해

안녕 안녕 뒤돌아 멀어져도
그대를 위해서 부른 노래 기억해
이젠 안녕 안녕 다시 혼자가 되도
그대를 위한 나의 멜로디 기억해",록메탈
30,"아, 외로워 (맥심커피 이나영 추석선물세트 편)","아, 외로워 외로워 외로워요

세렝게티 초원의 기린처럼

난 기다려 기다려 기다려요

24시간 까페 두물랑에서



언젠가 시드는 꽃이라도

피어있는 그 짧은 순간

영원을 느끼는 사람

내게 나타난다면

나 맛있는 것 네게 줄게

안테나 너에게 맞출게

내가 너를 지켜줄게

내가 너를 음음-



아, 외로워 외로워 외로워요

세렝게티 초원의 기린처럼

난 기다려 기다려 기다려요

24시간 까페 두물랑에서



라 랄라라 랄라라 랄라라 라-

라 랄라라 랄라라 랄라라 라-

라 랄라라 랄라라 랄라라 라-

라 랄라라 랄라라 랄라라 라-",록메탈
31,오랜 기다림,"떠나면 얼마나 힘이 들까

모든게 잠시 생각날 꿈일지라도

난 더이상 이별이라 할 수 없이

한 번만 다시 나를 안아줘

세월이 흘러 그 세월이 시간을 되돌릴 수 없도록

단 한번 한번도(한번도) 너를 잃은 적 없어

그저 사람들이 말하는 이별도 아닌 오랜 기다림

그렇게 행복이 있던 그날 모든게 잠시 허상 일지라도

모든게 사랑이라 할수 있어

한번도(한번도) 너를 잃은적 없어

그저 사람들이 말하는 이별도 아닌 오랜 기다림

한번도(한번도) 너를 잃은적 없어

그저 사람들이 말하는 이별도 아닌 오랜 기다림

wait a wait a minute for me

잠시 날 기다려줘

Please Please Please wait for me

널 사랑하고있어 Remember me wait for me

한번도(한번도) 너를 잃은적 없어

그저 사람들이 말하는 이별도 아닌 오랜 기다림

한번도(한번도) 너를 잃은적 없어

그저 사람들이 말하는 이별도 아닌 오랜 기다림",록메탈
32,43호러,"녹슨 카펫 복도를 따라 43호러

슬리퍼 자국 흐르는 벽지
핏빛 꽃무늬
hey
왜 넌 어디로 가니
난 어딜까
멍하고 오싹함
눈을 떠 이제 일어나
아무래도 난 깨어 있을래

왜 넌 어디로 가니
난 어딜까
멍하고 오싹함
눈을 떠 이제 일어나
아무래도 난 깨어 있을래",록메탈
33,날 기억하니 (Acoustic Ver.),"아무런 말도 하지 못했었지만
오래된 일기 가득
쓰여져 있는 너의 그 이름과
바보 같은 내 마음
어디에 있니 어느 하늘 아래서
행복하게 사는 거니
너무 변해 버린 지금 내 모습
알아 볼 수 있을지
눈부신 햇살 속에 함께 웃고 있던
그때 그 순간들을
잊을 수 없어 Forever
멈춰진 시간처럼
날 기억하니 너도 나처럼
우리 함께 듣던 그 노래를
듣고 있진 않니
언젠가 다시 만날 수 있을거라
말하며 눈물 짓지는 않니
아무도 사랑할 수 없을 것 같아
내 안에 아직 가득한
너를 지울 수 없는데

아무것도 아닌 추억일지 모르지
이젠 내 기억 속에서
아침이면 희미해지고 말아
사라지는 별처럼
스쳐가는 거리 속에
수많은 사람들 속에 본 것만 같아
뒤돌아 봐도 My illusion
잡을 수가 없어
날 기억하니 너도 나처럼
우리 함께 듣던 그 노래를
듣고 있진 않니
언젠가 다시 만날 수 있을거라
말하며 눈물 짓지는 않니
언제까지나 잊지 않을께
나를 위해 웃어 주던
니가 너무 보고 싶어
언젠가 다시 만날 수만 있다면
그때는 널 놓지 않을께",록메탈
34,비단사슴,"젖은 들길을 등에 묻은 이슬을
무지개 어지러워 날 업고 가려하네
늘 보던 그길 따라 아주 먼 곳으로
비단사슴 꿈을 꾸며 어디로 달려가니
비단 높은 절벽

파란 해 속에 하얀 빛 달무리
조그만 나무들이 가만히 내는 소리
늘 보던 그길 따라 먼 곳으로
비단 사슴 꿈을 꾸며 어디로 달려가니
비단 두눈가로 몰려드는 구름
비단 사슴 꿈을 꾸며 어디로 달려가니
비단 높은 절벽

늘 보던 그 길가로 아주 먼곳으로
비단 사슴 꿈을 꾸며 어디로 달려가니
비단 두눈가로 몰려드는 구름
비단 사슴 꿈을 꾸며 어디로 달려가니
비단 높은 절벽",록메탈
35,어쩌다 마주친 그대,"어쩌다 마주친 그대 모습에 내 마음을 빼앗겨 버렸네
어쩌다 마주친 그대 두눈이 내 마음을 사로잡아 버렸네
그대에게 할 말이 있는데 왜 이리 용기가 없을까
음 말을 하고 싶지만 자신이 없어 내 가슴만 두근두근
답답한 이 내 마음 바람 속에 날려 보내리

피어나는 꽃처럼 아름다운 그녀가 내 마음을 빼앗아 버렸네
이슬처럼 영롱한 그대 고운 두눈이 내 마음을 사로잡아 버렸네
그대에게 할 말이 있는데 왜 이리 용기가 없을까
음 말을 하고 싶지만 자신이 없어 내 가슴만 두근두근
바보 바보 나는 바보인가봐

그대에게 할 말이 있는데 왜이리 용기가 없을까
음 말을 하고 싶지만 자신이 없어 내 가슴만 두근두근
바보 바보 나는 바보인가봐",록메탈
36,"Maybe (Voice Maru, Maybe 엔딩)","조용히 비가 내리는 새벽

차가운 한숨을 쉬며

너와 손을 잡고서 함께 걷는

그런 따스한 날을 꿈꿔



가슴속 깊은 곳 가라앉아

굳게 닫힌 녹슨 상자를 열어 줄

작은 열쇠만큼의 용기가 나에게 있다면



얼어붙은 눈물의 (마음 속의) 바다를 건너 당신의 품속으로

날 이끌 빛이 거기 있을 텐데 (Just I can't stand here alone)





전할 수 없었던 마음 모아

녹여낸 유리컵에는

식어버린 나날과

반짝였던 바랜 시간의 조각만이



외치지 못한 채 머물러 선

자그마한 이 맘은 빛바래가고

흐르는 시간 속에 스러져가는 나의 한숨



나 홀로 헤메이는 (기억 속의) 발자국 위로 오늘도 쌓여가는

닿지 못한 말들과 많은 maybe (If you can hear this whisper)





추억과 함께 낡아가는 책처럼

들리지 않는 말을 담은 저 시간은 오늘도

작은 이 별을 움직이며 흘러

너에게는 보이지 않아도





한숨에 삼켜진 목소리가

여기를 소리없이 물들여가고

비어 버린 가슴만 홀로 두근거리고 있어



토해낸 이 마음은 (더 이상은) 영원히 네게 닿지는 않겠지만

어두운 길을 홀로 비춰 걸어 (Please let me keep light of tears)",록메탈
37,Bless My Name (Tic Tac Toe 제작위원회 : Tic Tac Toe 엔딩),"How many nights how many times

그렇게도 많은 시간 동안

In hopes I still looking for the answer

여전히 희망을 품고 해답을 찾고 있지만

I know all that remains

난 알고 있죠

is great whole the land

내앞의 드넓은 대지를

Neihter have I wings to fly...

날아오를 수 있는 날개조차 없다는 걸...





No matter what I do

내가 뭘 하든

No matter what I really do

내가 진정 뭘 하든

there may be times, it seems I'm far away

난 당신에게 멀어져만 가는 것 같을 지라도

but the moment imagine you

하지만 당신을

who are my friend my good friend

나의 좋은 벗인 당신을 떠올리는 순간 만큼은

storm was gone and tiny tree long long time ago...

폭풍은 존재하지 않았죠 그리고 먼 옛날 작은 나무...







Cause there's a place

각자의 시간과 각자의 삶 속에서

where we prayed to be a tree

우리가 나무가 되기 위해 기도했던

in another time another life

그곳이 있었기에

Going coming thought I heard a song

그 곳을 거닐며 난 노랠 들은 것 같아요

meaning all green

모든 푸름을 품은 노래를

I bless my green bless my name

내 푸름과 이름을 축복해요

with a feelings of never before...

이제껏 느끼지 못했던 느낌으로...





No matter what they say

그들이 뭐라고 말하든

No matter what they really say

그들이 진정 뭐라든 간에

I keep reaching to be free 'til the end

난 끝까지 자유를 향해 가고 있어요

and the minute imagine you

그리고 당신을,

who are my friend my good friend

나의 좋은 벗인 당신을 떠올리는 순간

close my eyes felt a leaf

눈을 감고 나뭇잎을 느꼈죠

long long time ago...

아득히 먼 옛날...







Cause there's a place

각자의 시간과 삶 속에서

where we prayed to be a tree

우리가 나무가 되기 위해 기도했던

in another time another life

그곳이 있었기에

Going coming thought I heard a song

그 곳을 거닐며 난 노랠 들은것 같아요

meaning all green

모든 푸름을 품을 노래를

I bless my green bless my name

내 푸름과 이름을 축복해요





Cause there's a place

그곳이 있었기에

where we shared shiny dream

매일같이 빛나는 꿈을 나누었던

in all every day

그곳이 있었기에

Under the tree...

그 나무 아래서...





Going coming thought I heard a song

그곳을 거닐며 난 노랠 들은 것 같아요

meaning all green

모든 푸름을 품은 노래를

I bless my name bless my all

내 이름과 내 모든걸 축복해요





It's either this or that way

둘 중 하나일 거에요

In hopes I've been looking for the answer

희망을 품고 해답을 찾고 있었죠

Turning around and say

돌아서서 말해요

It's all right will be right

괜찮아, 괜찮을 거야

Memories are bless my name

추억은 내 이름을 축복하죠",록메탈
38,New 모두 다 사랑하리,"하늘에 구름 떠나네 보라색 그 향기도

이 몸이 하늘이면 얼마나 좋을까



내 곁에 사랑도 가네 빨간 입맞춤도

시간이 멈춰지면 얼마나 좋을까



비 맞은 태양도 목마른 저 달도 내일의 문 앞에 서있네

아무런 미련 없이 그대 행복 위해 돌아 설까나



타오르는 태양도 날아가는 저 새도 다 모두다 사랑하리

타오르는 태양도 날아가는 저 새도 다 모두다 사랑하리



내 곁에 사랑도 가네 빨간 입맞춤도

시간이 멈춰지면 얼마나 좋을까



비 맞은 태양도 목마른 저 달도 내일의 문 앞에 서있네

아무런 미련 없이 그대 행복 위해 돌아 설까나



타오르는 태양도 날아가는 저 새도 다 모두다 사랑하리

타오르는 태양도 날아가는 저 새도 다 모두다 사랑하리



타오르는 태양도 날아가는 저 새도 다 모두다 사랑하리

타오르는 태양도 날아가는 저 새도 다 모두다 사랑하리",록메탈
39,시소 (Nylon Ver.),"넌 원했고 난 변했고
그 끝을 알순 없었고
미안했고 또 미안해
내 생각의 끝은 항상
생각이 생각대로 따라준다면
내가 너무 이기적인 생각인건가
너를 떠올리는 것은 내겐 너무나
시리도록 추운 날을 생각나게 해
난 어디로 넌 어디로
서로 다른
각자의 길을 가고 있다는 걸
이제는 알 수 있어
날 두고 떠나간
널 두고 떠나간
서로를 그리다가 지쳐갈 때
눈물이 마르고
입술이 마르고
마음이 마르고 다 닳아갈 때
후회해도 알게돼도 미워해도
모두다 한낱 꿈에 불과한걸
이제는 알 수 있어

사랑을 말하기엔 내가 너무나
익숙함에 길들여진 사람이었고
미안하다 말하기엔 내가 너무나
흔해빠진 사람처럼 보일 뿐 인데
난 어디로 넌 어디로
서로 다른
각자의 길을 가야 한다는 걸
이제는 알 수 있어
날 두고 떠나간
널 두고 떠나간
서로를 그리다가 지쳐갈 때
눈물이 마르고
입술이 마르고
마음이 마르고 다 닳아갈 때
무지개 너머로
너 떠나 가던 날
기억을 지우다가 지쳐갈 때
눈물이 마르고
입술이 마르고
마음이 마르고 다 닳아갈 때
난 어디로 넌 어디로
서로 다른
각자의 길을 가야 한다는 걸
이제는 알 수 있어",록메탈
40,Clock Quartet,"난 서울에서 제일 못된 여자



아저씬 서울에서 제일 못된 남자..



그래두.... 같이있으면 너무좋구



가슴이 막답답 하구 눈물이 멈추지않구 막겁나요..





오늘 나왜이러지 아오늘 어디점 털점 나겠네..",록메탈
41,아프지마,"무엇하나 내세울 것 하나 없는
내 곁으로 와서 눈물샘마저
말라버렸구나 그 곱던 네 두 눈이
이대로만 속절없이
네 모습 보고 있어야하나
고생만하던 앙상한 네 손을
붙잡고만 있으니 고통은 내게 오라
기꺼이 받아주마
내 몸을 파고들고 뿌리 내려도 좋으니
아프지 마 잠들지 마
아직은 떠날때가 아니야
하늘아 내 여인 구해다오
엎드려 빌지니

고통은 내게 오라 기꺼이 받아주마
내 몸을 파고들고 뿌리 내려도 좋으니
아프지마 잠들지마
아직은 떠날때가 아니야
하늘아 내 여인 구해다오
엎드려 빌지니
하늘아 내 여인 구해다오
엎드려 빌지니 엎드려 빌지니",록메탈
